timestamp,concurrency,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_1440
2025-01-06 21:47:00,21,24.0,190.0,24.0,25.0,18.0,19.0,18.0,20.0,13.0,26.0,14.0
2025-01-06 21:48:00,15,21.0,24.0,190.0,24.0,25.0,18.0,19.0,18.0,20.0,13.0,8.0
2025-01-06 21:49:00,21,15.0,21.0,24.0,190.0,24.0,25.0,18.0,19.0,18.0,20.0,20.0
2025-01-06 21:50:00,25,21.0,15.0,21.0,24.0,190.0,24.0,25.0,18.0,19.0,18.0,13.0
2025-01-06 21:51:00,57,25.0,21.0,15.0,21.0,24.0,190.0,24.0,25.0,18.0,19.0,26.0
2025-01-06 21:52:00,29,57.0,25.0,21.0,15.0,21.0,24.0,190.0,24.0,25.0,18.0,23.0
2025-01-06 21:53:00,23,29.0,57.0,25.0,21.0,15.0,21.0,24.0,190.0,24.0,25.0,6.0
2025-01-06 21:54:00,19,23.0,29.0,57.0,25.0,21.0,15.0,21.0,24.0,190.0,24.0,13.0
2025-01-06 21:55:00,16,19.0,23.0,29.0,57.0,25.0,21.0,15.0,21.0,24.0,190.0,17.0
2025-01-06 21:56:00,12,16.0,19.0,23.0,29.0,57.0,25.0,21.0,15.0,21.0,24.0,22.0
2025-01-06 21:57:00,16,12.0,16.0,19.0,23.0,29.0,57.0,25.0,21.0,15.0,21.0,23.0
2025-01-06 21:58:00,8,16.0,12.0,16.0,19.0,23.0,29.0,57.0,25.0,21.0,15.0,16.0
2025-01-06 21:59:00,12,8.0,16.0,12.0,16.0,19.0,23.0,29.0,57.0,25.0,21.0,15.0
2025-01-06 22:00:00,158,12.0,8.0,16.0,12.0,16.0,19.0,23.0,29.0,57.0,25.0,84.0
2025-01-06 22:01:00,14,158.0,12.0,8.0,16.0,12.0,16.0,19.0,23.0,29.0,57.0,16.0
2025-01-06 22:02:00,18,14.0,158.0,12.0,8.0,16.0,12.0,16.0,19.0,23.0,29.0,27.0
2025-01-06 22:03:00,27,18.0,14.0,158.0,12.0,8.0,16.0,12.0,16.0,19.0,23.0,25.0
2025-01-06 22:04:00,21,27.0,18.0,14.0,158.0,12.0,8.0,16.0,12.0,16.0,19.0,21.0
2025-01-06 22:05:00,25,21.0,27.0,18.0,14.0,158.0,12.0,8.0,16.0,12.0,16.0,55.0
2025-01-06 22:06:00,40,25.0,21.0,27.0,18.0,14.0,158.0,12.0,8.0,16.0,12.0,30.0
2025-01-06 22:07:00,24,40.0,25.0,21.0,27.0,18.0,14.0,158.0,12.0,8.0,16.0,27.0
2025-01-06 22:08:00,17,24.0,40.0,25.0,21.0,27.0,18.0,14.0,158.0,12.0,8.0,12.0
2025-01-06 22:09:00,19,17.0,24.0,40.0,25.0,21.0,27.0,18.0,14.0,158.0,12.0,29.0
2025-01-06 22:10:00,23,19.0,17.0,24.0,40.0,25.0,21.0,27.0,18.0,14.0,158.0,13.0
2025-01-06 22:11:00,53,23.0,19.0,17.0,24.0,40.0,25.0,21.0,27.0,18.0,14.0,24.0
2025-01-06 22:12:00,41,53.0,23.0,19.0,17.0,24.0,40.0,25.0,21.0,27.0,18.0,31.0
2025-01-06 22:13:00,25,41.0,53.0,23.0,19.0,17.0,24.0,40.0,25.0,21.0,27.0,13.0
2025-01-06 22:14:00,58,25.0,41.0,53.0,23.0,19.0,17.0,24.0,40.0,25.0,21.0,13.0
2025-01-06 22:15:00,20,58.0,25.0,41.0,53.0,23.0,19.0,17.0,24.0,40.0,25.0,74.0
2025-01-06 22:16:00,19,20.0,58.0,25.0,41.0,53.0,23.0,19.0,17.0,24.0,40.0,17.0
2025-01-06 22:17:00,12,19.0,20.0,58.0,25.0,41.0,53.0,23.0,19.0,17.0,24.0,18.0
2025-01-06 22:18:00,11,12.0,19.0,20.0,58.0,25.0,41.0,53.0,23.0,19.0,17.0,16.0
2025-01-06 22:19:00,16,11.0,12.0,19.0,20.0,58.0,25.0,41.0,53.0,23.0,19.0,22.0
2025-01-06 22:20:00,9,16.0,11.0,12.0,19.0,20.0,58.0,25.0,41.0,53.0,23.0,13.0
2025-01-06 22:21:00,18,9.0,16.0,11.0,12.0,19.0,20.0,58.0,25.0,41.0,53.0,20.0
2025-01-06 22:22:00,21,18.0,9.0,16.0,11.0,12.0,19.0,20.0,58.0,25.0,41.0,26.0
2025-01-06 22:23:00,13,21.0,18.0,9.0,16.0,11.0,12.0,19.0,20.0,58.0,25.0,19.0
2025-01-06 22:24:00,16,13.0,21.0,18.0,9.0,16.0,11.0,12.0,19.0,20.0,58.0,26.0
2025-01-06 22:25:00,23,16.0,13.0,21.0,18.0,9.0,16.0,11.0,12.0,19.0,20.0,37.0
2025-01-06 22:26:00,31,23.0,16.0,13.0,21.0,18.0,9.0,16.0,11.0,12.0,19.0,31.0
2025-01-06 22:27:00,27,31.0,23.0,16.0,13.0,21.0,18.0,9.0,16.0,11.0,12.0,25.0
2025-01-06 22:28:00,11,27.0,31.0,23.0,16.0,13.0,21.0,18.0,9.0,16.0,11.0,14.0
2025-01-06 22:29:00,17,11.0,27.0,31.0,23.0,16.0,13.0,21.0,18.0,9.0,16.0,13.0
2025-01-06 22:30:00,170,17.0,11.0,27.0,31.0,23.0,16.0,13.0,21.0,18.0,9.0,74.0
2025-01-06 22:31:00,11,170.0,17.0,11.0,27.0,31.0,23.0,16.0,13.0,21.0,18.0,29.0
2025-01-06 22:32:00,15,11.0,170.0,17.0,11.0,27.0,31.0,23.0,16.0,13.0,21.0,22.0
2025-01-06 22:33:00,24,15.0,11.0,170.0,17.0,11.0,27.0,31.0,23.0,16.0,13.0,22.0
2025-01-06 22:34:00,24,24.0,15.0,11.0,170.0,17.0,11.0,27.0,31.0,23.0,16.0,23.0
2025-01-06 22:35:00,18,24.0,24.0,15.0,11.0,170.0,17.0,11.0,27.0,31.0,23.0,19.0
2025-01-06 22:36:00,27,18.0,24.0,24.0,15.0,11.0,170.0,17.0,11.0,27.0,31.0,26.0
2025-01-06 22:37:00,21,27.0,18.0,24.0,24.0,15.0,11.0,170.0,17.0,11.0,27.0,34.0
2025-01-06 22:38:00,13,21.0,27.0,18.0,24.0,24.0,15.0,11.0,170.0,17.0,11.0,21.0
2025-01-06 22:39:00,20,13.0,21.0,27.0,18.0,24.0,24.0,15.0,11.0,170.0,17.0,34.0
2025-01-06 22:40:00,10,20.0,13.0,21.0,27.0,18.0,24.0,24.0,15.0,11.0,170.0,20.0
2025-01-06 22:41:00,22,10.0,20.0,13.0,21.0,27.0,18.0,24.0,24.0,15.0,11.0,20.0
2025-01-06 22:42:00,18,22.0,10.0,20.0,13.0,21.0,27.0,18.0,24.0,24.0,15.0,15.0
2025-01-06 22:43:00,15,18.0,22.0,10.0,20.0,13.0,21.0,27.0,18.0,24.0,24.0,31.0
2025-01-06 22:44:00,13,15.0,18.0,22.0,10.0,20.0,13.0,21.0,27.0,18.0,24.0,25.0
2025-01-06 22:45:00,199,13.0,15.0,18.0,22.0,10.0,20.0,13.0,21.0,27.0,18.0,66.0
2025-01-06 22:46:00,21,199.0,13.0,15.0,18.0,22.0,10.0,20.0,13.0,21.0,27.0,29.0
2025-01-06 22:47:00,20,21.0,199.0,13.0,15.0,18.0,22.0,10.0,20.0,13.0,21.0,14.0
2025-01-06 22:48:00,17,20.0,21.0,199.0,13.0,15.0,18.0,22.0,10.0,20.0,13.0,18.0
2025-01-06 22:49:00,18,17.0,20.0,21.0,199.0,13.0,15.0,18.0,22.0,10.0,20.0,18.0
2025-01-06 22:50:00,26,18.0,17.0,20.0,21.0,199.0,13.0,15.0,18.0,22.0,10.0,19.0
2025-01-06 22:51:00,100,26.0,18.0,17.0,20.0,21.0,199.0,13.0,15.0,18.0,22.0,22.0
2025-01-06 22:52:00,21,100.0,26.0,18.0,17.0,20.0,21.0,199.0,13.0,15.0,18.0,36.0
2025-01-06 22:53:00,10,21.0,100.0,26.0,18.0,17.0,20.0,21.0,199.0,13.0,15.0,18.0
2025-01-06 22:54:00,19,10.0,21.0,100.0,26.0,18.0,17.0,20.0,21.0,199.0,13.0,18.0
2025-01-06 22:55:00,20,19.0,10.0,21.0,100.0,26.0,18.0,17.0,20.0,21.0,199.0,16.0
2025-01-06 22:56:00,12,20.0,19.0,10.0,21.0,100.0,26.0,18.0,17.0,20.0,21.0,24.0
2025-01-06 22:57:00,18,12.0,20.0,19.0,10.0,21.0,100.0,26.0,18.0,17.0,20.0,26.0
2025-01-06 22:58:00,9,18.0,12.0,20.0,19.0,10.0,21.0,100.0,26.0,18.0,17.0,9.0
2025-01-06 22:59:00,22,9.0,18.0,12.0,20.0,19.0,10.0,21.0,100.0,26.0,18.0,31.0
2025-01-06 23:00:00,193,22.0,9.0,18.0,12.0,20.0,19.0,10.0,21.0,100.0,26.0,140.0
2025-01-06 23:01:00,14,193.0,22.0,9.0,18.0,12.0,20.0,19.0,10.0,21.0,100.0,21.0
2025-01-06 23:02:00,14,14.0,193.0,22.0,9.0,18.0,12.0,20.0,19.0,10.0,21.0,23.0
2025-01-06 23:03:00,31,14.0,14.0,193.0,22.0,9.0,18.0,12.0,20.0,19.0,10.0,45.0
2025-01-06 23:04:00,18,31.0,14.0,14.0,193.0,22.0,9.0,18.0,12.0,20.0,19.0,23.0
2025-01-06 23:05:00,19,18.0,31.0,14.0,14.0,193.0,22.0,9.0,18.0,12.0,20.0,41.0
2025-01-06 23:06:00,39,19.0,18.0,31.0,14.0,14.0,193.0,22.0,9.0,18.0,12.0,26.0
2025-01-06 23:07:00,30,39.0,19.0,18.0,31.0,14.0,14.0,193.0,22.0,9.0,18.0,27.0
2025-01-06 23:08:00,13,30.0,39.0,19.0,18.0,31.0,14.0,14.0,193.0,22.0,9.0,12.0
2025-01-06 23:09:00,14,13.0,30.0,39.0,19.0,18.0,31.0,14.0,14.0,193.0,22.0,19.0
2025-01-06 23:10:00,30,14.0,13.0,30.0,39.0,19.0,18.0,31.0,14.0,14.0,193.0,29.0
2025-01-06 23:11:00,43,30.0,14.0,13.0,30.0,39.0,19.0,18.0,31.0,14.0,14.0,24.0
2025-01-06 23:12:00,39,43.0,30.0,14.0,13.0,30.0,39.0,19.0,18.0,31.0,14.0,31.0
2025-01-06 23:13:00,24,39.0,43.0,30.0,14.0,13.0,30.0,39.0,19.0,18.0,31.0,16.0
2025-01-06 23:14:00,21,24.0,39.0,43.0,30.0,14.0,13.0,30.0,39.0,19.0,18.0,13.0
2025-01-06 23:15:00,89,21.0,24.0,39.0,43.0,30.0,14.0,13.0,30.0,39.0,19.0,101.0
2025-01-06 23:16:00,19,89.0,21.0,24.0,39.0,43.0,30.0,14.0,13.0,30.0,39.0,25.0
2025-01-06 23:17:00,16,19.0,89.0,21.0,24.0,39.0,43.0,30.0,14.0,13.0,30.0,22.0
2025-01-06 23:18:00,18,16.0,19.0,89.0,21.0,24.0,39.0,43.0,30.0,14.0,13.0,16.0
2025-01-06 23:19:00,13,18.0,16.0,19.0,89.0,21.0,24.0,39.0,43.0,30.0,14.0,19.0
2025-01-06 23:20:00,12,13.0,18.0,16.0,19.0,89.0,21.0,24.0,39.0,43.0,30.0,25.0
2025-01-06 23:21:00,21,12.0,13.0,18.0,16.0,19.0,89.0,21.0,24.0,39.0,43.0,17.0
2025-01-06 23:22:00,18,21.0,12.0,13.0,18.0,16.0,19.0,89.0,21.0,24.0,39.0,24.0
2025-01-06 23:23:00,28,18.0,21.0,12.0,13.0,18.0,16.0,19.0,89.0,21.0,24.0,24.0
2025-01-06 23:24:00,27,28.0,18.0,21.0,12.0,13.0,18.0,16.0,19.0,89.0,21.0,24.0
2025-01-06 23:25:00,35,27.0,28.0,18.0,21.0,12.0,13.0,18.0,16.0,19.0,89.0,67.0
2025-01-06 23:26:00,27,35.0,27.0,28.0,18.0,21.0,12.0,13.0,18.0,16.0,19.0,27.0
2025-01-06 23:27:00,21,27.0,35.0,27.0,28.0,18.0,21.0,12.0,13.0,18.0,16.0,29.0
2025-01-06 23:28:00,12,21.0,27.0,35.0,27.0,28.0,18.0,21.0,12.0,13.0,18.0,11.0
2025-01-06 23:29:00,16,12.0,21.0,27.0,35.0,27.0,28.0,18.0,21.0,12.0,13.0,26.0
2025-01-06 23:30:00,173,16.0,12.0,21.0,27.0,35.0,27.0,28.0,18.0,21.0,12.0,115.0
2025-01-06 23:31:00,24,173.0,16.0,12.0,21.0,27.0,35.0,27.0,28.0,18.0,21.0,31.0
2025-01-06 23:32:00,23,24.0,173.0,16.0,12.0,21.0,27.0,35.0,27.0,28.0,18.0,29.0
2025-01-06 23:33:00,30,23.0,24.0,173.0,16.0,12.0,21.0,27.0,35.0,27.0,28.0,29.0
2025-01-06 23:34:00,20,30.0,23.0,24.0,173.0,16.0,12.0,21.0,27.0,35.0,27.0,20.0
2025-01-06 23:35:00,19,20.0,30.0,23.0,24.0,173.0,16.0,12.0,21.0,27.0,35.0,20.0
2025-01-06 23:36:00,25,19.0,20.0,30.0,23.0,24.0,173.0,16.0,12.0,21.0,27.0,27.0
2025-01-06 23:37:00,26,25.0,19.0,20.0,30.0,23.0,24.0,173.0,16.0,12.0,21.0,41.0
2025-01-06 23:38:00,16,26.0,25.0,19.0,20.0,30.0,23.0,24.0,173.0,16.0,12.0,12.0
2025-01-06 23:39:00,26,16.0,26.0,25.0,19.0,20.0,30.0,23.0,24.0,173.0,16.0,20.0
2025-01-06 23:40:00,23,26.0,16.0,26.0,25.0,19.0,20.0,30.0,23.0,24.0,173.0,33.0
2025-01-06 23:41:00,21,23.0,26.0,16.0,26.0,25.0,19.0,20.0,30.0,23.0,24.0,31.0
2025-01-06 23:42:00,31,21.0,23.0,26.0,16.0,26.0,25.0,19.0,20.0,30.0,23.0,31.0
2025-01-06 23:43:00,20,31.0,21.0,23.0,26.0,16.0,26.0,25.0,19.0,20.0,30.0,26.0
2025-01-06 23:44:00,20,20.0,31.0,21.0,23.0,26.0,16.0,26.0,25.0,19.0,20.0,31.0
2025-01-06 23:45:00,193,20.0,20.0,31.0,21.0,23.0,26.0,16.0,26.0,25.0,19.0,75.0
2025-01-06 23:46:00,25,193.0,20.0,20.0,31.0,21.0,23.0,26.0,16.0,26.0,25.0,33.0
2025-01-06 23:47:00,22,25.0,193.0,20.0,20.0,31.0,21.0,23.0,26.0,16.0,26.0,27.0
2025-01-06 23:48:00,12,22.0,25.0,193.0,20.0,20.0,31.0,21.0,23.0,26.0,16.0,12.0
2025-01-06 23:49:00,13,12.0,22.0,25.0,193.0,20.0,20.0,31.0,21.0,23.0,26.0,21.0
2025-01-06 23:50:00,21,13.0,12.0,22.0,25.0,193.0,20.0,20.0,31.0,21.0,23.0,14.0
2025-01-06 23:51:00,39,21.0,13.0,12.0,22.0,25.0,193.0,20.0,20.0,31.0,21.0,29.0
2025-01-06 23:52:00,58,39.0,21.0,13.0,12.0,22.0,25.0,193.0,20.0,20.0,31.0,34.0
2025-01-06 23:53:00,31,58.0,39.0,21.0,13.0,12.0,22.0,25.0,193.0,20.0,20.0,17.0
2025-01-06 23:54:00,23,31.0,58.0,39.0,21.0,13.0,12.0,22.0,25.0,193.0,20.0,19.0
2025-01-06 23:55:00,34,23.0,31.0,58.0,39.0,21.0,13.0,12.0,22.0,25.0,193.0,38.0
2025-01-06 23:56:00,22,34.0,23.0,31.0,58.0,39.0,21.0,13.0,12.0,22.0,25.0,35.0
2025-01-06 23:57:00,16,22.0,34.0,23.0,31.0,58.0,39.0,21.0,13.0,12.0,22.0,40.0
2025-01-06 23:58:00,16,16.0,22.0,34.0,23.0,31.0,58.0,39.0,21.0,13.0,12.0,14.0
2025-01-06 23:59:00,21,16.0,16.0,22.0,34.0,23.0,31.0,58.0,39.0,21.0,13.0,22.0
2025-01-07 00:00:00,178,21.0,16.0,16.0,22.0,34.0,23.0,31.0,58.0,39.0,21.0,119.0
2025-01-07 00:01:00,19,178.0,21.0,16.0,16.0,22.0,34.0,23.0,31.0,58.0,39.0,22.0
2025-01-07 00:02:00,37,19.0,178.0,21.0,16.0,16.0,22.0,34.0,23.0,31.0,58.0,37.0
2025-01-07 00:03:00,23,37.0,19.0,178.0,21.0,16.0,16.0,22.0,34.0,23.0,31.0,37.0
2025-01-07 00:04:00,28,23.0,37.0,19.0,178.0,21.0,16.0,16.0,22.0,34.0,23.0,32.0
2025-01-07 00:05:00,25,28.0,23.0,37.0,19.0,178.0,21.0,16.0,16.0,22.0,34.0,42.0
2025-01-07 00:06:00,37,25.0,28.0,23.0,37.0,19.0,178.0,21.0,16.0,16.0,22.0,33.0
2025-01-07 00:07:00,28,37.0,25.0,28.0,23.0,37.0,19.0,178.0,21.0,16.0,16.0,25.0
2025-01-07 00:08:00,11,28.0,37.0,25.0,28.0,23.0,37.0,19.0,178.0,21.0,16.0,18.0
2025-01-07 00:09:00,22,11.0,28.0,37.0,25.0,28.0,23.0,37.0,19.0,178.0,21.0,20.0
2025-01-07 00:10:00,44,22.0,11.0,28.0,37.0,25.0,28.0,23.0,37.0,19.0,178.0,45.0
2025-01-07 00:11:00,42,44.0,22.0,11.0,28.0,37.0,25.0,28.0,23.0,37.0,19.0,38.0
2025-01-07 00:12:00,38,42.0,44.0,22.0,11.0,28.0,37.0,25.0,28.0,23.0,37.0,32.0
2025-01-07 00:13:00,28,38.0,42.0,44.0,22.0,11.0,28.0,37.0,25.0,28.0,23.0,19.0
2025-01-07 00:14:00,25,28.0,38.0,42.0,44.0,22.0,11.0,28.0,37.0,25.0,28.0,19.0
2025-01-07 00:15:00,93,25.0,28.0,38.0,42.0,44.0,22.0,11.0,28.0,37.0,25.0,106.0
2025-01-07 00:16:00,33,93.0,25.0,28.0,38.0,42.0,44.0,22.0,11.0,28.0,37.0,32.0
2025-01-07 00:17:00,19,33.0,93.0,25.0,28.0,38.0,42.0,44.0,22.0,11.0,28.0,34.0
2025-01-07 00:18:00,13,19.0,33.0,93.0,25.0,28.0,38.0,42.0,44.0,22.0,11.0,22.0
2025-01-07 00:19:00,20,13.0,19.0,33.0,93.0,25.0,28.0,38.0,42.0,44.0,22.0,18.0
2025-01-07 00:20:00,17,20.0,13.0,19.0,33.0,93.0,25.0,28.0,38.0,42.0,44.0,20.0
2025-01-07 00:21:00,20,17.0,20.0,13.0,19.0,33.0,93.0,25.0,28.0,38.0,42.0,16.0
2025-01-07 00:22:00,23,20.0,17.0,20.0,13.0,19.0,33.0,93.0,25.0,28.0,38.0,22.0
2025-01-07 00:23:00,16,23.0,20.0,17.0,20.0,13.0,19.0,33.0,93.0,25.0,28.0,27.0
2025-01-07 00:24:00,21,16.0,23.0,20.0,17.0,20.0,13.0,19.0,33.0,93.0,25.0,31.0
2025-01-07 00:25:00,38,21.0,16.0,23.0,20.0,17.0,20.0,13.0,19.0,33.0,93.0,63.0
2025-01-07 00:26:00,35,38.0,21.0,16.0,23.0,20.0,17.0,20.0,13.0,19.0,33.0,35.0
2025-01-07 00:27:00,31,35.0,38.0,21.0,16.0,23.0,20.0,17.0,20.0,13.0,19.0,27.0
2025-01-07 00:28:00,23,31.0,35.0,38.0,21.0,16.0,23.0,20.0,17.0,20.0,13.0,20.0
2025-01-07 00:29:00,19,23.0,31.0,35.0,38.0,21.0,16.0,23.0,20.0,17.0,20.0,22.0
2025-01-07 00:30:00,175,19.0,23.0,31.0,35.0,38.0,21.0,16.0,23.0,20.0,17.0,149.0
2025-01-07 00:31:00,18,175.0,19.0,23.0,31.0,35.0,38.0,21.0,16.0,23.0,20.0,30.0
2025-01-07 00:32:00,29,18.0,175.0,19.0,23.0,31.0,35.0,38.0,21.0,16.0,23.0,36.0
2025-01-07 00:33:00,30,29.0,18.0,175.0,19.0,23.0,31.0,35.0,38.0,21.0,16.0,39.0
2025-01-07 00:34:00,25,30.0,29.0,18.0,175.0,19.0,23.0,31.0,35.0,38.0,21.0,28.0
2025-01-07 00:35:00,21,25.0,30.0,29.0,18.0,175.0,19.0,23.0,31.0,35.0,38.0,26.0
2025-01-07 00:36:00,25,21.0,25.0,30.0,29.0,18.0,175.0,19.0,23.0,31.0,35.0,39.0
2025-01-07 00:37:00,31,25.0,21.0,25.0,30.0,29.0,18.0,175.0,19.0,23.0,31.0,31.0
2025-01-07 00:38:00,21,31.0,25.0,21.0,25.0,30.0,29.0,18.0,175.0,19.0,23.0,28.0
2025-01-07 00:39:00,21,21.0,31.0,25.0,21.0,25.0,30.0,29.0,18.0,175.0,19.0,26.0
2025-01-07 00:40:00,31,21.0,21.0,31.0,25.0,21.0,25.0,30.0,29.0,18.0,175.0,44.0
2025-01-07 00:41:00,27,31.0,21.0,21.0,31.0,25.0,21.0,25.0,30.0,29.0,18.0,26.0
2025-01-07 00:42:00,30,27.0,31.0,21.0,21.0,31.0,25.0,21.0,25.0,30.0,29.0,52.0
2025-01-07 00:43:00,33,30.0,27.0,31.0,21.0,21.0,31.0,25.0,21.0,25.0,30.0,29.0
2025-01-07 00:44:00,26,33.0,30.0,27.0,31.0,21.0,21.0,31.0,25.0,21.0,25.0,37.0
2025-01-07 00:45:00,180,26.0,33.0,30.0,27.0,31.0,21.0,21.0,31.0,25.0,21.0,144.0
2025-01-07 00:46:00,33,180.0,26.0,33.0,30.0,27.0,31.0,21.0,21.0,31.0,25.0,30.0
2025-01-07 00:47:00,29,33.0,180.0,26.0,33.0,30.0,27.0,31.0,21.0,21.0,31.0,37.0
2025-01-07 00:48:00,19,29.0,33.0,180.0,26.0,33.0,30.0,27.0,31.0,21.0,21.0,23.0
2025-01-07 00:49:00,20,19.0,29.0,33.0,180.0,26.0,33.0,30.0,27.0,31.0,21.0,24.0
2025-01-07 00:50:00,23,20.0,19.0,29.0,33.0,180.0,26.0,33.0,30.0,27.0,31.0,24.0
2025-01-07 00:51:00,36,23.0,20.0,19.0,29.0,33.0,180.0,26.0,33.0,30.0,27.0,36.0
2025-01-07 00:52:00,25,36.0,23.0,20.0,19.0,29.0,33.0,180.0,26.0,33.0,30.0,33.0
2025-01-07 00:53:00,42,25.0,36.0,23.0,20.0,19.0,29.0,33.0,180.0,26.0,33.0,49.0
2025-01-07 00:54:00,29,42.0,25.0,36.0,23.0,20.0,19.0,29.0,33.0,180.0,26.0,25.0
2025-01-07 00:55:00,36,29.0,42.0,25.0,36.0,23.0,20.0,19.0,29.0,33.0,180.0,34.0
2025-01-07 00:56:00,43,36.0,29.0,42.0,25.0,36.0,23.0,20.0,19.0,29.0,33.0,26.0
2025-01-07 00:57:00,27,43.0,36.0,29.0,42.0,25.0,36.0,23.0,20.0,19.0,29.0,36.0
2025-01-07 00:58:00,16,27.0,43.0,36.0,29.0,42.0,25.0,36.0,23.0,20.0,19.0,39.0
2025-01-07 00:59:00,21,16.0,27.0,43.0,36.0,29.0,42.0,25.0,36.0,23.0,20.0,32.0
2025-01-07 01:00:00,179,21.0,16.0,27.0,43.0,36.0,29.0,42.0,25.0,36.0,23.0,147.0
2025-01-07 01:01:00,22,179.0,21.0,16.0,27.0,43.0,36.0,29.0,42.0,25.0,36.0,30.0
2025-01-07 01:02:00,45,22.0,179.0,21.0,16.0,27.0,43.0,36.0,29.0,42.0,25.0,52.0
2025-01-07 01:03:00,43,45.0,22.0,179.0,21.0,16.0,27.0,43.0,36.0,29.0,42.0,57.0
2025-01-07 01:04:00,25,43.0,45.0,22.0,179.0,21.0,16.0,27.0,43.0,36.0,29.0,37.0
2025-01-07 01:05:00,32,25.0,43.0,45.0,22.0,179.0,21.0,16.0,27.0,43.0,36.0,38.0
2025-01-07 01:06:00,41,32.0,25.0,43.0,45.0,22.0,179.0,21.0,16.0,27.0,43.0,43.0
2025-01-07 01:07:00,40,41.0,32.0,25.0,43.0,45.0,22.0,179.0,21.0,16.0,27.0,42.0
2025-01-07 01:08:00,13,40.0,41.0,32.0,25.0,43.0,45.0,22.0,179.0,21.0,16.0,31.0
2025-01-07 01:09:00,23,13.0,40.0,41.0,32.0,25.0,43.0,45.0,22.0,179.0,21.0,28.0
2025-01-07 01:10:00,32,23.0,13.0,40.0,41.0,32.0,25.0,43.0,45.0,22.0,179.0,33.0
2025-01-07 01:11:00,29,32.0,23.0,13.0,40.0,41.0,32.0,25.0,43.0,45.0,22.0,38.0
2025-01-07 01:12:00,46,29.0,32.0,23.0,13.0,40.0,41.0,32.0,25.0,43.0,45.0,36.0
2025-01-07 01:13:00,40,46.0,29.0,32.0,23.0,13.0,40.0,41.0,32.0,25.0,43.0,55.0
2025-01-07 01:14:00,34,40.0,46.0,29.0,32.0,23.0,13.0,40.0,41.0,32.0,25.0,15.0
2025-01-07 01:15:00,101,34.0,40.0,46.0,29.0,32.0,23.0,13.0,40.0,41.0,32.0,112.0
2025-01-07 01:16:00,36,101.0,34.0,40.0,46.0,29.0,32.0,23.0,13.0,40.0,41.0,41.0
2025-01-07 01:17:00,20,36.0,101.0,34.0,40.0,46.0,29.0,32.0,23.0,13.0,40.0,24.0
2025-01-07 01:18:00,21,20.0,36.0,101.0,34.0,40.0,46.0,29.0,32.0,23.0,13.0,35.0
2025-01-07 01:19:00,31,21.0,20.0,36.0,101.0,34.0,40.0,46.0,29.0,32.0,23.0,26.0
2025-01-07 01:20:00,32,31.0,21.0,20.0,36.0,101.0,34.0,40.0,46.0,29.0,32.0,35.0
2025-01-07 01:21:00,26,32.0,31.0,21.0,20.0,36.0,101.0,34.0,40.0,46.0,29.0,24.0
2025-01-07 01:22:00,30,26.0,32.0,31.0,21.0,20.0,36.0,101.0,34.0,40.0,46.0,30.0
2025-01-07 01:23:00,39,30.0,26.0,32.0,31.0,21.0,20.0,36.0,101.0,34.0,40.0,43.0
2025-01-07 01:24:00,28,39.0,30.0,26.0,32.0,31.0,21.0,20.0,36.0,101.0,34.0,31.0
2025-01-07 01:25:00,53,28.0,39.0,30.0,26.0,32.0,31.0,21.0,20.0,36.0,101.0,58.0
2025-01-07 01:26:00,28,53.0,28.0,39.0,30.0,26.0,32.0,31.0,21.0,20.0,36.0,40.0
2025-01-07 01:27:00,38,28.0,53.0,28.0,39.0,30.0,26.0,32.0,31.0,21.0,20.0,74.0
2025-01-07 01:28:00,36,38.0,28.0,53.0,28.0,39.0,30.0,26.0,32.0,31.0,21.0,40.0
2025-01-07 01:29:00,33,36.0,38.0,28.0,53.0,28.0,39.0,30.0,26.0,32.0,31.0,35.0
2025-01-07 01:30:00,198,33.0,36.0,38.0,28.0,53.0,28.0,39.0,30.0,26.0,32.0,156.0
2025-01-07 01:31:00,18,198.0,33.0,36.0,38.0,28.0,53.0,28.0,39.0,30.0,26.0,25.0
2025-01-07 01:32:00,20,18.0,198.0,33.0,36.0,38.0,28.0,53.0,28.0,39.0,30.0,56.0
2025-01-07 01:33:00,43,20.0,18.0,198.0,33.0,36.0,38.0,28.0,53.0,28.0,39.0,56.0
2025-01-07 01:34:00,33,43.0,20.0,18.0,198.0,33.0,36.0,38.0,28.0,53.0,28.0,29.0
2025-01-07 01:35:00,37,33.0,43.0,20.0,18.0,198.0,33.0,36.0,38.0,28.0,53.0,38.0
2025-01-07 01:36:00,41,37.0,33.0,43.0,20.0,18.0,198.0,33.0,36.0,38.0,28.0,46.0
2025-01-07 01:37:00,44,41.0,37.0,33.0,43.0,20.0,18.0,198.0,33.0,36.0,38.0,34.0
2025-01-07 01:38:00,21,44.0,41.0,37.0,33.0,43.0,20.0,18.0,198.0,33.0,36.0,23.0
2025-01-07 01:39:00,27,21.0,44.0,41.0,37.0,33.0,43.0,20.0,18.0,198.0,33.0,42.0
2025-01-07 01:40:00,31,27.0,21.0,44.0,41.0,37.0,33.0,43.0,20.0,18.0,198.0,38.0
2025-01-07 01:41:00,33,31.0,27.0,21.0,44.0,41.0,37.0,33.0,43.0,20.0,18.0,41.0
2025-01-07 01:42:00,41,33.0,31.0,27.0,21.0,44.0,41.0,37.0,33.0,43.0,20.0,36.0
