timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t,cvar_col
2019-01-13 04:11:00,574414.0,714489.6315483133,714490.0,0.0,140076.0,140076.0,False,588497.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:12:00,577868.0,700406.6315483133,700407.0,0.0,122539.0,122539.0,False,574414.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:13:00,584549.0,703860.6315483133,703861.0,0.0,119312.0,119312.0,False,577868.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:14:00,573266.0,710541.6315483133,710542.0,0.0,137276.0,137276.0,False,584549.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:15:00,598517.0,699258.6315483133,699259.0,0.0,100742.0,100742.0,False,573266.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:16:00,580848.0,724509.6315483133,724510.0,0.0,143662.0,143662.0,False,598517.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:17:00,585995.0,706840.6315483133,706841.0,0.0,120846.0,120846.0,False,580848.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:18:00,576863.0,711987.6315483133,711988.0,0.0,135125.0,135125.0,False,585995.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:19:00,583686.0,702855.6315483133,702856.0,0.0,119170.0,119170.0,False,576863.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:20:00,587103.0,709678.6315483133,709679.0,0.0,122576.0,122576.0,False,583686.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:21:00,596661.0,713095.6315483133,713096.0,0.0,116435.0,116435.0,False,587103.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:22:00,576193.0,722653.6315483133,722654.0,0.0,146461.0,146461.0,False,596661.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:23:00,565917.0,702185.6315483133,702186.0,0.0,136269.0,136269.0,False,576193.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:24:00,576604.0,691909.6315483133,691910.0,0.0,115306.0,115306.0,False,565917.0,30283.054231543145,125992.63154831334,4.160499485454083
